PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
47,3/1/2025,27:50.8,3,6,"Goldstein, Charlie",809709,Left,GEO_BUL,"Nelson, Jaret",,Right,FGCU,Stretch,2,Top,1,2,2,Changeup,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,80.07414,-3.061347,2.880983,2182.084939,118.038212,10:00,6.46673,-1.153095,5.918015,-31.01669,11.784295,-12.906428,1.038736,0.447035,73.747269,-8.874411,0.434204,0.470867,,,,,,,,,,,,6.900189,9.327435,0.928523,50,6.20693,-5.508125,-116.280168,-7.051554,10.789639,21.622665,-22.126061,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,9b81dd76-dc57-3d86-86e7-8021a15ffa1f,79.404144,,,6.272121,3.48266,1.356571,-0.429401,,,,oa32o7u4,3/1/2025,27:50.8,2025-03-01T14:27:50.7621084-05:00,2025-03-01T19:27:50.7621084Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,8a233b23-4530-4c12-9bd6-fc6052c8c384,54.132871,-117.046166,10.811333,6.442852,-6.267724,-11.06303,1.130422,-5.890355,5.394819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.923641,,3.700197,,,,,4.809616,6.713258,-0.427202,,,,-265.310426,77.627476,-3.084847,-309.623892,141.247781,-15.681112,3.141757,-0.912761,0.013693,,,,,,,,
48,3/1/2025,28:24.1,4,1,"Goldstein, Charlie",809709,Left,GEO_BUL,"McKee, Jake",,Right,FGCU,Stretch,2,Top,2,0,0,Changeup,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,78.968544,-2.793874,3.007831,2257.928653,118.671892,10:00,6.407229,-1.270963,6.062159,-33.447792,10.323736,-15.903007,1.032386,0.18993,73.148006,-9.047059,0.000558,0.476176,,,,,,,,,,,,8.315978,8.585549,1.045271,50,6.174617,-5.610053,-114.754177,-6.489458,12.739907,19.999233,-23.577353,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,6ddd6f80-9879-3487-93da-e2fc516a7dd4,78.722245,,,5.785498,3.228494,1.317187,-0.188053,,,,oa32o7u4,3/1/2025,28:24.1,2025-03-01T14:28:24.0897283-05:00,2025-03-01T19:28:24.0897283Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,8b26bc3b-ca13-4f7b-aaa5-7a053b9a0401,54.133047,-115.472233,9.999616,6.392419,-5.642932,-11.788677,1.254907,-6.067469,6.369954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.774012,,1.362768,,,,,-3.660785,4.556487,2.108566,,,,-186.841719,114.636814,-8.170177,-67.260317,67.036878,-15.217187,12.495561,-7.651771,1.089435,,,,,,,,
49,3/1/2025,28:45.5,4,2,"Goldstein, Charlie",809709,Left,GEO_BUL,"McKee, Jake",,Right,FGCU,Stretch,2,Top,2,1,0,Changeup,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,79.171299,-2.107043,2.426885,2278.624864,118.247549,10:00,6.350683,-1.258931,5.989465,-35.315125,8.737583,-17.576725,1.454446,-0.4733,72.343381,-8.768651,-0.92261,0.477703,,,,,,,,,,,,9.123196,7.75301,1.075923,50,6.1682,-4.415919,-115.03628,-5.159055,13.814032,23.051366,-24.928554,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,7a7a9e33-8558-39f0-acf3-b7ebffe5b7e0,78.371663,,,6.777569,2.712322,1.652231,0.453508,,,,oa32o7u4,3/1/2025,28:45.5,2025-03-01T14:28:45.4619383-05:00,2025-03-01T19:28:45.4619383Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,ec2e08d0-420a-420f-a81c-067499eea2fe,54.13341,-115.861586,11.525683,6.336932,-4.26654,-12.464277,1.24288,-4.910502,6.907016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.036738,,1.587578,,,,,-5.109607,4.926061,1.696445,,,,-155.370191,81.029874,-4.006446,-89.968272,76.688525,-14.884717,9.949814,-5.881318,0.912745,,,,,,,,
50,3/1/2025,29:05.2,4,3,"Goldstein, Charlie",809709,Left,GEO_BUL,"McKee, Jake",,Right,FGCU,Stretch,2,Top,2,1,1,FourSeamFastball,Undefined,InPlay,Undefined,LineDrive,Out,1,0,ReportType:HE|Version:1|Revision:0,88.111907,-2.434039,2.412684,2162.131936,143.029962,10:45,6.533271,-1.284918,5.747613,-21.045921,14.071201,-10.263886,2.512434,0.107161,81.176974,-6.38897,0.471906,0.426512,101.625415,16.184357,12.502315,1631.05139,105.968697,25.457091,29.476322,293.043739,279.293292,20.505028,2.787476,5.470199,9.702412,1.089437,50,6.321336,-5.0943,-128.085792,-6.069028,10.447214,24.774549,-18.20656,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,9b5564d8-96b2-384a-b0bb-edd37db5028d,87.391895,28.252634,2.621581,6.855019,2.514457,2.634476,-0.097677,0.335554,2.35504,-0.158506,oa32o7u4,3/1/2025,29:05.2,2025-03-01T14:29:05.1690699-05:00,2025-03-01T19:29:05.1690699Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,86edf59b-edb5-4f43-8fe6-e2d960c0eedf,54.133135,-128.882749,12.387275,6.507147,-5.483352,-9.10328,1.258718,-5.430371,5.223607,226.831104,-61.879735,153.754389,-22.508767,0.577049,2.630963,-1.48785,0.41196,-0.059037,0.003467,-17.881874,54.121539,-15.192367,-2.748377,2.734559,-1.182765,0.276606,-0.032312,0.001392,-12.791853,25.882185,6.948232,-1.74222,-0.073048,0.236677,-0.087567,0.014815,-0.000998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,3/1/2025,31:20.3,1,1,"Eldem, Levent",,Right,FGCU,"Phelps, Tre",804569,Right,GEO_BUL,Stretch,2,Bottom,0,0,0,FourSeamFastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,88.178247,-2.107973,-3.456774,2165.917031,216.33087,1:15,6.721795,1.963645,6.325643,-17.31093,17.283694,7.706903,3.337347,-0.580931,82.268349,-5.338391,-2.012111,0.423327,,,,,,,,,,,,-4.331857,11.042267,-1.715191,50,6.559577,7.520936,-128.320614,-5.247844,-8.442963,21.109188,-15.281698,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,8b1fd9bc-b5a7-357f-b629-0564adc5ed05,88.975337,,,5.905435,2.510694,3.438903,0.542184,,,,oa32o7u4,3/1/2025,31:20.3,2025-03-01T14:31:20.3388030-05:00,2025-03-01T19:31:20.3388030Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,1dc02f66-4c9d-4338-bff6-ab02779cce21,54.134152,-128.998904,10.554594,6.720313,-4.756806,-7.640849,-1.961216,7.792229,-4.221481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.93594,,2.410729,,,,,-2.512727,4.663732,2.590103,,,,-202.630142,79.548022,-3.153257,-164.154981,102.630302,-15.19464,17.731743,-7.352592,0.70918,,,,,,,,
52,3/1/2025,31:35.3,1,2,"Eldem, Levent",,Right,FGCU,"Phelps, Tre",804569,Right,GEO_BUL,Stretch,2,Bottom,0,0,1,Slider,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,80.587506,-1.073465,-1.083853,2154.166771,58.506956,8:00,6.301219,1.958212,7.0546,-40.358369,2.229569,-13.468463,1.963658,-0.148308,73.389419,-8.715352,-3.657904,0.469694,,,,,,,,,,,,6.203902,4.244373,-1.886939,50,6.218403,2.577954,-117.393579,-3.269716,9.686733,25.805618,-30.004331,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,cc2f25c9-dea3-36b5-860e-286ea15ee7e4,81.259385,,,7.297545,2.948571,2.195436,0.051556,,,,oa32o7u4,3/1/2025,31:35.3,2025-03-01T14:31:35.2755528-05:00,2025-03-01T19:31:35.2755528Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,61deb14e-4e15-4afc-8e85-a40fe6ff842f,54.134511,-118.298942,12.902809,6.314652,-2.217046,-15.002166,-1.971422,2.238105,4.843367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.31759,,1.785159,,,,,-2.942782,4.679665,2.307316,,,,-151.28926,72.997046,-3.196378,-114.06611,86.490861,-15.002577,3.672866,-1.457764,0.377922,,,,,,,,
53,3/1/2025,31:52.5,1,3,"Eldem, Levent",,Right,FGCU,"Phelps, Tre",804569,Right,GEO_BUL,Stretch,2,Bottom,0,0,2,FourSeamFastball,Undefined,InPlay,Undefined,LineDrive,Single,0,0,ReportType:HE|Version:1|Revision:0,88.019129,-1.580846,-2.785499,2042.798513,226.738629,1:30,6.55893,2.050238,6.407277,-21.381078,13.083412,12.437913,3.323351,0.523674,82.64361,-5.567169,-0.457625,0.42253,71.977698,13.905588,-5.109763,379.865054,109.772624,7.761495,-7.156931,138.455731,138.45573,-3.274476,1.570435,-6.407099,8.887418,-1.857105,50,6.435547,5.867755,-128.270571,-4.185123,-12.562385,19.558763,-19.400745,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,f0ef6a9a-576b-323b-abd7-c138c72c6967,89.274556,11.920014,1.570435,5.37968,2.739614,3.451185,-0.535001,0.215409,3.193267,-0.522896,oa32o7u4,3/1/2025,31:52.5,2025-03-01T14:31:52.5353365-05:00,2025-03-01T19:31:52.5353365Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,7b14baba-02e1-4eec-a7b3-2cbb344bf8ee,54.132846,-128.899209,9.779381,6.56004,-3.561564,-9.700373,-2.052189,6.271523,-6.281193,245.027921,-44.32729,106.004649,-1.577892,-15.327089,17.166926,-10.628053,3.778591,-0.708166,0.052761,-10.71198,36.936135,-1.86643,-32.316282,34.141915,-20.372013,6.911638,-1.200289,0.077535,3.757557,-11.18485,0.887611,5.878084,-7.204442,4.73797,-1.810457,0.374225,-0.032199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,3/1/2025,32:41.1,2,1,"Eldem, Levent",,Right,FGCU,"Hunter, Henry",802001,Left,GEO_BUL,Stretch,2,Bottom,0,0,0,FourSeamFastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,88.581627,-2.18265,-2.651215,2113.388216,222.181582,1:30,6.601713,1.687124,6.642053,-18.741707,15.364977,10.013773,3.041208,0.093193,82.989198,-5.677769,-0.774666,0.420331,,,,,,,,,,,,-5.252086,10.075414,-1.513278,50,6.445551,5.675133,-129.074464,-5.488618,-10.395704,20.508257,-16.873119,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,0059a3f2-ebd7-3ecc-9323-340ab6ca2541,90.130712,,,5.621821,3.897316,3.284004,-0.128865,,,,oa32o7u4,3/1/2025,32:41.1,2025-03-01T14:32:41.1210587-05:00,2025-03-01T19:32:41.1210587Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,736c63bd-34ef-494a-b5b8-13700adca8d2,54.133312,-129.729532,10.254128,6.612259,-4.949663,-8.43656,-1.699854,6.007189,-5.197852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.762635,,2.059444,,,,,-0.291143,6.460216,0.612007,,,,-172.615997,79.134432,-3.888349,-129.969842,96.020721,-16.535207,4.150536,-0.718613,-0.285649,,,,,,,,
55,3/1/2025,33:22.4,2,2,"Eldem, Levent",,Right,FGCU,"Hunter, Henry",802001,Left,GEO_BUL,Stretch,2,Bottom,0,0,1,Curveball,Undefined,InPlay,Undefined,LineDrive,Single,0,0,ReportType:HE|Version:1|Revision:0,79.244003,-0.399142,-1.700461,2339.809588,56.019019,7:45,6.452837,2.061497,6.797003,-47.098172,-4.195348,-7.41273,2.163977,-0.108461,74.299027,-9.187386,-3.095782,0.471427,103.52898,9.551952,29.411428,2958.152791,92.459384,7.069697,59.582845,153.834616,153.834615,34.690585,1.211548,3.193244,1.005799,-1.948067,50,6.404806,3.629275,-115.570931,-2.065238,5.003432,18.712111,-35.188372,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,c8b7a641-cb7f-330c-95a3-44921c98f750,80.590156,8.659285,1.211548,4.991241,2.972604,2.412177,0.024879,1.587504,2.202711,0.068264,oa32o7u4,3/1/2025,33:22.4,2025-03-01T14:33:22.4219701-05:00,2025-03-01T19:33:22.4219701Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,07b50b5c-125e-4b3e-903e-1752c4a416fa,54.134129,-116.238361,9.356056,6.456085,-0.810126,-17.594186,-2.074335,3.45081,2.501716,285.475281,-64.371806,136.67247,57.917228,-180.407732,216.095514,-152.664623,63.93668,-14.566622,1.379252,-12.980233,29.591933,49.592693,-154.83792,182.71176,-126.944118,51.937879,-11.444721,1.03171,-33.438152,70.567878,-2.182152,17.292268,-29.387022,26.018442,-13.493036,3.848666,-0.465999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,3/1/2025,34:07.9,3,1,"Eldem, Levent",,Right,FGCU,"Adams, Christian",803325,Left,GEO_BUL,Stretch,2,Bottom,0,0,0,Slider,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,78.01009,0.944783,-0.804883,2220.715375,69.852889,8:15,6.331183,1.894998,6.929263,-47.249238,-2.315115,-14.997036,3.254252,-0.087345,71.77673,-7.975646,-3.653019,0.482458,,,,,,,,,,,,7.018469,1.679066,-1.837917,50,6.368283,1.986518,-113.711431,0.64978,10.433907,21.668125,-34.189797,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,1936ba03-b3cd-3567-b7af-8ce28f7f13e0,78.932389,,,6.307309,1.69424,3.293229,0.069602,,,,oa32o7u4,3/1/2025,34:07.9,2025-03-01T14:34:07.9155526-05:00,2025-03-01T19:34:07.9155526Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,a3bcefb3-a02a-41dd-94ee-33f5f3abd76a,54.133582,-114.49639,10.834062,6.322309,1.888355,-17.094899,-1.903035,1.608535,5.216953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.261117,,1.93705,,,,,-3.013099,5.125039,0.703601,,,,-157.107679,70.466052,-2.801229,-127.502789,91.57776,-15.193878,0.737692,-0.733077,0.297163,,,,,,,,
57,3/1/2025,34:24.7,3,2,"Eldem, Levent",,Right,FGCU,"Adams, Christian",803325,Left,GEO_BUL,Stretch,2,Bottom,0,0,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,77.127647,0.53752,0.105715,2156.179716,84.297705,8:45,6.292607,2.072631,7.170439,-41.535948,4.327069,-14.77033,3.319044,0.937814,70.913583,-7.311318,-2.700472,0.487419,,,,,,,,,,,,7.136568,5.049917,-2.072087,50,6.305038,0.171934,-112.498384,-0.01177,10.400448,20.967442,-29.335259,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,846f3671-e494-31a0-a4e7-21305980bcbe,78.477265,,,6.316984,2.427071,3.447268,-0.984918,,,,oa32o7u4,3/1/2025,34:24.7,2025-03-01T14:34:24.6953034-05:00,2025-03-01T19:34:24.6953034Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,1b750746-648e-436f-9f1b-f5d77dd73fae,54.134342,-113.266321,10.483721,6.285794,1.06264,-14.66763,-2.071408,-0.208985,5.200224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.463746,,2.06998,,,,,-3.617389,4.927371,0.639768,,,,-171.828635,73.502454,-3.021947,-138.21717,94.592228,-15.101119,6.053553,-3.315506,0.468679,,,,,,,,
58,3/1/2025,34:42.5,3,3,"Eldem, Levent",,Right,FGCU,"Adams, Christian",803325,Left,GEO_BUL,Stretch,2,Bottom,0,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,80.062184,-0.592172,-0.464316,2135.523285,60.542522,8:00,6.238263,2.17966,6.736701,-41.36194,1.238276,-11.822512,2.25054,0.770269,73.79754,-8.383297,-2.7092,0.469761,,,,,,,,,,,,5.57426,3.62469,-2.143642,50,6.180054,1.260904,-116.692888,-2.308965,8.747493,22.401909,-31.007151,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,015f2c09-d456-364d-9954-bc4f195faf2a,80.781527,,,6.311921,2.83807,2.457318,-0.836696,,,,oa32o7u4,3/1/2025,34:42.5,2025-03-01T14:34:42.4751272-05:00,2025-03-01T19:34:42.4751272Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,880a5b02-f4aa-4e3c-8622-fd55642b4fef,54.133576,-117.483744,11.200954,6.242246,-1.214318,-15.503576,-2.182705,0.952091,4.373747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.672791,,2.406609,,,,,-3.475221,5.037181,0.851157,,,,-186.887243,72.062322,-2.884621,-177.882354,107.477293,-15.256527,4.457019,-2.029729,0.269824,,,,,,,,
59,3/1/2025,35:02.1,3,4,"Eldem, Levent",,Right,FGCU,"Adams, Christian",803325,Left,GEO_BUL,Stretch,2,Bottom,0,2,1,Sinker,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,88.254781,-3.116501,-2.100746,2193.637291,220.199156,1:15,6.444717,1.883454,6.800815,-22.732579,11.805347,18.141668,1.703869,1.477382,82.540584,-7.350377,1.310249,0.42298,,,,,,,,,,,,-9.072821,8.624146,-1.756362,50,6.232409,4.172777,-128.535769,-7.681653,-17.697961,21.750797,-19.969886,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,0089864e-70e3-3c4f-b4b8-7f5f2bc73063,89.828854,,,5.76299,3.086604,1.917135,-1.440945,,,,oa32o7u4,3/1/2025,35:02.1,2025-03-01T14:35:02.1015914-05:00,2025-03-01T19:35:02.1015914Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,4820dfb4-5b4f-48ca-b972-316773f04399,54.134128,-129.233452,10.875399,6.468534,-7.041095,-9.984943,-1.899313,4.74046,-8.848981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.077407,,2.005996,,,,,-2.922267,6.39584,0.811948,,,,-155.741538,70.34209,-3.057715,-125.994183,91.641319,-15.289118,-0.167082,0.447688,-0.018373,,,,,,,,
60,3/1/2025,35:22.5,3,5,"Eldem, Levent",,Right,FGCU,"Adams, Christian",803325,Left,GEO_BUL,Stretch,2,Bottom,0,3,1,FourSeamFastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,90.617818,-2.493169,-1.894044,2255.670904,217.568456,1:15,6.556861,1.706578,6.55725,-17.303417,15.226658,9.716589,2.827886,0.779295,85.046301,-5.717285,-0.073485,0.410501,87.2248,35.253715,-100.465862,2646.923408,-22.000488,59.034098,-107.777982,305.699306,255.258622,-101.574383,4.047241,-4.962678,9.939514,-1.58087,50,6.376774,4.067726,-132.081553,-6.28813,-10.305365,21.007488,-16.183402,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,6f48700f-dda4-386a-9194-2687e9de17de,92.147916,67.571851,3.196912,5.591863,2.736376,2.959044,-0.781569,-0.035507,2.624594,-0.728386,oa32o7u4,3/1/2025,35:22.5,2025-03-01T14:35:22.5098258-05:00,2025-03-01T19:35:22.5098258Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,287d7aaa-8f76-47ae-9762-df3b3fdabe4d,54.134917,-132.737579,10.503744,6.56525,-5.782751,-8.091701,-1.712923,4.389545,-5.152682,172.452882,9.252011,-23.172911,3.045713,-0.562528,0.069582,-0.000554,-0.000984,0.000114,-0.000004,-32.973564,95.4291,-27.515389,2.503246,0.090651,-0.175139,0.041673,-0.004096,0.000142,44.535709,-112.936618,14.843735,-2.741565,0.33912,-0.002702,-0.004794,0.000556,-0.000019,48.267157,,3.208932,,,,,-1.20906,6.256367,1.189735,,,,-302.995516,97.949072,-4.025379,-222.629182,115.792847,-14.5202,37.865387,-15.934055,1.602757,,,,,,,,
61,3/1/2025,35:43.4,3,6,"Eldem, Levent",,Right,FGCU,"Adams, Christian",803325,Left,GEO_BUL,Stretch,2,Bottom,0,3,2,FourSeamFastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.753227,-2.70302,-2.136496,2243.64257,220.181569,1:15,6.612927,1.773822,6.197038,-15.541318,16.726093,10.247596,2.820909,0.654742,84.671859,-5.622141,-0.200862,0.40884,90.865815,54.194235,-42.841712,4747.749955,81.253836,112.769624,-74.153567,296.479805,26.105129,-42.665284,5.614624,-5.380859,10.819326,-1.618154,50,6.402276,4.664514,-133.487033,-6.784221,-11.194566,26.191714,-14.238844,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,871b9113-7b90-3434-a86a-7f62072a753a,91.910982,128.476163,0.33235,7.058997,2.091116,2.887084,-0.657272,1.718134,2.382397,-0.4223,oa32o7u4,3/1/2025,35:43.4,2025-03-01T14:35:43.4232715-05:00,2025-03-01T19:35:43.4232715Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,3b7097f3-12cb-47a7-8e5a-1a07a6a83b66,54.132761,-134.295481,13.095857,6.604898,-6.344717,-7.119422,-1.767464,5.010052,-5.597283,180.03245,-22.639753,62.598562,-8.903082,2.123067,-0.480932,0.100822,-0.016388,0.001537,-0.000059,-46.397202,131.704976,-33.389448,4.40655,-0.527094,-0.00311,0.008668,-0.00079,0.000019,22.157973,-58.030182,8.253344,-1.968128,0.445834,-0.093464,0.015192,-0.001424,0.000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3/1/2025,36:13.5,3,7,"Eldem, Levent",,Right,FGCU,"Adams, Christian",803325,Left,GEO_BUL,Stretch,2,Bottom,0,3,2,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,80.398788,-0.152683,-0.091877,2253.004601,64.37468,8:15,6.241009,2.021724,6.149732,-43.328912,-0.609289,-17.682253,2.489257,0.463339,73.360232,-8.355072,-3.465656,0.470419,88.137605,21.591578,-52.074834,4078.417211,60.012945,29.67815,-92.189017,240.746206,144.970451,-61.62476,2.600708,8.517079,2.616893,-2.006524,50,6.209265,0.656283,-117.003473,-1.460207,13.277717,24.688457,-32.567163,GEO_BUL,FGCU,Truist Park,College,CBB,oa32o7u4,790f0f5d-7c9a-3b70-b082-9b4240a4701b,79.814285,30.337618,1.411796,7.007638,3.21478,2.748875,-0.570216,0.247506,2.286553,-0.413468,oa32o7u4,3/1/2025,36:13.5,2025-03-01T14:36:13.4686487-05:00,2025-03-01T19:36:13.4686487Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Moise, Mac",,Right,,f3aabd33-b219-424e-ad3b-f6bf5c2ba531,54.132848,-117.872304,12.344229,6.240485,-0.31411,-16.283582,-2.021398,0.189016,6.638858,107.73256,-39.094145,92.310897,-21.689677,0.305646,3.608424,-2.117352,0.617623,-0.093947,0.00591,-25.688057,68.099937,-19.115952,-5.558619,5.508542,-2.459788,0.604961,-0.076481,0.003766,44.711943,-94.754757,0.135912,3.350163,-1.560005,0.444408,-0.062767,0.001406,0.000418,50.722037,,3.52259,,,,,-3.347502,4.731037,1.024788,,,,-353.702174,104.232293,-4.129756,-283.311977,130.158952,-14.530921,30.074554,-14.132374,1.717305,,,,,,,,
